"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"164";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Liverpool Own goal makes you win😅😅 9 vs 11 😅";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"165";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Da Ve I went to Stamford bridge to buy Chelsea jersey and I was booked for medical test";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"166";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Vai pula voastră de nimici";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"167";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"COYS !!!!!!!!!!!!!!!!!!!!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"168";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"#COYS ❤";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"169";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"💙 COYS 🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"170";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Ok we were clueless against 9 but my word we have heart and desire and got over the line. COYS!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"171";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Spurs players celebrated like they’d won the Audi Cup when they’d beaten a 9 man Liverpool side with a Matip OG.   Embarrassing.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"172";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Bisouma and uger are mon 🔑";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"173";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"A dirty win, but we'll take 3 points against Liverpool anyday! COYS ❤️";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"174";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Congrats spurs";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"175";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Joaquim Santos rather be lucky than good.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"176";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Josh Dunlop";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"177";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Thank you Tottenham Hotspur 🥰";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"178";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Having 2 Red cards is the only way to beat Liverpool";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"179";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"I’m not a Liverpool fan but this was the worst game I have ever seen from the official stand point. The referee was so bad in this game.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"180";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"I AM PROUD TO BE A SPURSSSS FAN!!!!!!!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"181";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"A legitimate goal ruled offside 2 red card  An own goal. But still the referee didn't do enough. 2 more red card would have helped Tottenham score a goal themselves.😁😁";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"182";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Unbeatable";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"183";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Congratulations 🎊❤️";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"184";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Congrats 💯💯";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"185";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Celebrating like You've won the Title.  That shows the mentality of the Spurs Club. 🤣";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"186";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"187";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"Nonsense";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"188";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:40:22.621923";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"189";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"🔥🔥🔥🔥";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"190";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Well played, Liverpool is a tough team and they did defend well.  Glad we won.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"191";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Da Ve jealousy 🤦🏾‍♂️";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"192";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Happy with the win really stoked actually  But I’m pretty neutral with it Cause now we gotta hear about this all Bloody Week from Klopp now";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"193";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"BEST   ? HAALAND😮🇳🇴 VINICIUS❤️🇧🇷 TORRES🥰🇪🇸 MBAPPE😢🇫🇷";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"194";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"What a team. It's not over until it's over. Long live Ange Bosstecoglu. What a gentleman.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"195";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Den satt fint Bengt Pettersson";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"196";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Shameful win";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"197";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Angeball Treble loading";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"198";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"We are coys";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"199";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Mùa này đua vô địch nhé🎉🎉🎉";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"200";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Ange Ball,,, he is a good coach";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"201";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Pavlos Pavlou Nicosia expert";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"202";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"The only trophy that Spurs will ever win in the next 44 years even after they are relegated next 3 years is that drew Arsenal 2:2 at the Emirate this season. Liverpool even scored 2 goals that have counted. 11 against 9 even when not playing in Europe.  Well played Liverpool!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"203";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Finally someone on the RIGHT FLANK other than KULU n his one left foot and WE GET SOMETHING, He is a SUPER SUB stop playing him GAFFER reminds me of OH DIER, How he kept starting n starting made no sense 🤷🏽‍♂️ #SpursUp #COYS";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"204";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"What a match great performance by maddison";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"205";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Tottenham 🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"206";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"207";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"This is what happened for us(Spurs) last season. Same pinch...#COYS";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"208";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Coys 💪🏾💪🏾💪🏾";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"209";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Lovely! Stuff ❤️😊";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"210";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Không biết nhục mà còn ăn mừng, thắng trận này nhục cả đời";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"211";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"How embarrassing celebrating that win like that, 11 men vs 13 with the ref and VAR on your side. A clear onside goal ruled offside in your favour and had to beat 9 men with an own goal. Should be embarrassed";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"212";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"English football is ruins. Just A Dirty Win!!!! Let's move to  Saudi.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"213";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:40:23.162885";"Facebook:/<post-id>/comments";"Levy Thank you for BigAnge😭😭😭🔥🔥🔥🔥💯💯💯💯💯the previous managers were going to defend against 9 men";"";"";"";""
